"243_120426"	"429_120507"	"486_120515"	"520_120515"	"708_120531"	"663_120530"	"607_120523"	"602_120523"	"384_120503"	"444_120507"	"545_120516"	"369_120502"	"637_120524"	"196_120424"	"952_131107"	"289_120430"	"500_120515"	"706_120605"	"711_120531"	"407_120503"	"508_120515"	"829_130725"	"787_130530"	"298_120430"	"564_120517"	"460_120514"	"626_120524"	"680_120604"	"638_120524"	"605_120523"	"502_120515"	"360_120502"	"369_120502"	"04_120405"	"501_120515"	"253_120426"	"470_120514"	"534_120516"	"352_120501"	"331_120501"	"505_120515"	"551_120517"	"498_120515"	"938_131101"	"456_120507"	"691_120605"	"152_120419"	"647_120529"	"285_120430"	"213_120425"	"950_131107"	"461_120514"	"386_120503"	"812_130702"	"405_120503"	"340_120501"	"274_120430"	"547_120516"	"951_131107"
"Q71RC2"	374.7984439	NA	NA	318.2468781	335.4410127	NA	NA	321.0866012	NA	320.4864443	293.8418478	282.834897	330.8059583	362.0034869	329.1110309	341.3002342	286.6313281	NA	319.7571993	NA	NA	311.2571583	282.1239948	307.430042	266.5961604	325.1042541	316.7223385	322.5505604	318.0885994	313.5138324	NA	336.6913622	282.834897	261.6284427	331.7797705	299.3076967	263.2129096	321.2571558	340.6523028	309.9364984	329.2806549	NA	NA	NA	NA	292.8420974	334.9287623	351.4774864	340.9588008	305.4922143	NA	NA	324.7296864	324.9782415	NA	306.2975131	301.5861775	320.9568781	328.6158649
"Q5JS13-7"	604.2947258	640.6483459	664.6063105	656.3623166	638.0059154	628.3020005	635.9195718	626.9164434	673.4807147	534.0016572	616.428806	612.2218671	685.5024973	650.792101	622.1082317	659.186594	577.5584917	729.9370529	674.3483717	637.1832733	708.408874	641.0849605	638.9486206	585.2591372	613.9529628	601.6613619	642.189169	705.7950529	688.2819475	638.3829806	679.1678472	602.7420161	612.2218671	635.3413453	638.2778881	585.918891	677.8151582	610.5142489	643.7813907	613.4713764	635.9741189	NA	635.5468622	NA	636.2442319	639.421874	650.8557269	703.0602548	600.3783312	584.5973834	710.7360913	551.8492349	640.9594186	644.4456892	638.7206501	577.9538548	625.0152652	652.6302307	582.6739725
"P31751"	518.4693989	518.902537	474.6346247	461.7196317	505.7791389	504.2919332	NA	546.8001754	NA	542.3365935	522.1714867	475.4426741	477.2460501	483.4496966	435.4513898	NA	808.2994329	478.3894102	484.4285107	511.7749175	457.1699508	469.9326833	483.2565444	532.6396432	450.7442771	536.0934618	NA	438.4452448	507.7498958	NA	NA	524.0003613	475.4426741	402.9308698	568.4339355	474.1843802	505.0998714	484.1757505	504.0917151	477.0857887	458.8470126	465.006431	480.4313131	460.7409948	530.3692865	476.4602412	449.3682299	466.2815983	490.5302714	496.7345842	504.9253572	456.5187617	438.7464657	436.1137682	NA	528.520753	499.3690001	474.7631997	501.8617002
"Q9NYJ1"	1431.430373	1425.821788	1412.175782	1346.064099	1347.102121	NA	NA	1328.930453	NA	1263.306738	870.6794994	1328.548148	1315.480692	1068.296339	1282.221931	1114.87142	1527.213926	845.1851732	772.7494677	1270.261579	1015.195543	1112.359543	1332.421829	1155.398479	1354.397985	1232.431421	1492.962761	1357.919139	1315.892372	1419.825781	NA	1379.465838	1328.548148	1252.489762	1297.339395	1269.181013	1224.605709	1195.263909	1230.918557	1338.63065	1315.050278	1337.406516	1324.820375	1119.255826	1310.29759	1320.061895	1336.651603	1270.690615	1357.597526	1440.713408	1291.513788	1367.481398	957.7593453	1591.335369	1303.000716	1118.393871	1258.204911	1335.692758	1015.699508
"Q9UBI9"	1150.759621	1205.505483	1237.061984	1141.544297	1306.524072	NA	1203.384502	1111.306042	1079.670758	1157.472691	1118.584254	1167.773094	1209.204015	1202.913801	1292.102695	1172.536179	1311.253566	1303.939013	1181.137671	1119.541377	1194.417963	1216.74012	1201.909584	1041.800774	1146.120394	1190.454072	1260.599427	1272.483919	1141.778288	1175.151016	1116.864711	1164.049205	1167.773094	1019.966753	1169.989404	1163.864537	1150.37121	1149.423918	1072.911239	1171.046129	1137.243367	1299.375168	1131.899632	1262.313869	1241.560591	1229.881217	1186.179678	1228.296842	1028.085029	1018.521449	1285.48006	1231.056938	1140.534777	1145.419114	1166.774318	1215.135837	1182.83969	1170.870018	1166.080124
"Q92538"	4664.888447	4673.050802	4701.437542	4197.366595	4901.290958	4040.466301	4381.008458	4657.527359	4354.362722	4718.142186	4400.779436	4680.37375	4813.336952	4670.966986	4328.408546	4696.528512	4549.836662	4547.931159	4629.938131	4558.838877	4640.582061	4746.662275	4704.81725	4505.860289	5166.046183	4557.290561	4562.281267	4420.961367	5044.509746	5024.408361	5033.433151	4584.506515	4680.37375	5568.799683	4671.154324	4537.384731	4926.450193	4293.358525	4442.153712	4379.07949	4764.605253	5285.168714	5030.093923	4959.953629	4779.550455	4832.893834	4913.373987	4839.742668	4743.736789	4582.809405	4862.485547	4946.905745	4752.78853	4860.944841	4695.438762	4770.571788	4649.948672	4872.499084	4734.164908
"Q9UHC6"	49834.1016	48053.2241	50328.46295	49781.79248	49824.1967	49364.41691	51200.01163	50114.95481	49241.6527	51316.65678	50195.84803	51349.55914	50581.56914	47071.80328	50043.60335	50142.28732	28998.81779	48512.42267	50330.83574	49036.40501	48542.30645	49907.1641	50676.4125	49851.09439	51046.5139	49143.96324	46121.17214	48194.0176	51926.02298	49937.00488	54801.90382	50096.95237	51349.55914	56355.52939	45665.11258	47692.3491	50850.8999	50953.71621	50347.87784	50465.47831	51595.56892	49307.09375	52220.19649	46733.34664	43950.25325	48356.47149	46199.23514	54050.79054	50187.7778	52272.94942	47627.89512	52414.62952	49658.08482	45857.5262	50943.72903	49614.00864	45557.5252	49560.33438	47120.97223
"Q9NS40"	296.8182447	NA	323.6653846	307.6357726	339.0128126	NA	NA	300.2296294	322.5254522	273.3810866	282.5533088	194.7787639	291.3475794	310.687998	298.6415393	312.0589357	411.4909712	NA	306.7388779	NA	NA	268.2063013	289.3832281	343.5703716	265.6282396	347.1906172	323.6189287	256.3697981	316.1246636	302.3254581	NA	396.8358554	194.7787639	288.3422165	302.432172	260.4704668	456.1354582	284.1471394	362.2941223	284.0866602	295.4354322	NA	289.3788765	NA	303.6892125	263.6303405	316.3177465	325.2878118	302.2794098	320.9199307	NA	NA	293.7806472	267.7104157	282.3478734	NA	253.9338406	NA	NA
"Q13449"	77565.42472	86821.16971	79907.03046	79738.79844	79256.056	84583.5863	81753.44907	76304.78547	85982.39266	79283.95025	85317.9964	81707.30394	79233.37627	80039.95933	85007.89359	80468.45257	72180.89395	84460.82138	79295.02938	73656.78591	80675.28715	74441.65426	77155.06537	74014.73387	82789.29078	77765.03903	79279.59645	81496.00493	78768.81554	75647.82755	77318.408	74176.33405	81707.30394	78980.56281	79766.13895	77013.73129	85901.24003	74604.15769	74865.10727	83614.27575	81479.09555	85625.87017	80701.69536	78170.00064	74462.41132	79673.60109	72637.72092	81540.31981	78179.14648	77025.84044	81457.80057	76219.48728	80990.41933	76053.17936	81190.70309	64224.56233	75136.80996	80223.06987	79682.11786
"P04632"	13870.38883	13070.9348	13130.28522	13002.56767	12878.87584	13288.50601	14354.52485	14679.1694	13510.18614	15367.67756	14560.76775	14446.16102	13743.64075	14775.10167	13288.2999	13002.11243	15655.29823	13517.2038	14127.90065	12862.49326	11884.77067	11849.84249	12762.03537	13945.50069	13557.14073	13883.03588	13118.04946	13152.01374	13940.90124	12905.89989	11876.93196	13168.96144	14446.16102	13630.17658	14001.93544	13489.2683	13614.99627	12252.3299	12666.43138	13529.69378	11950.86598	12682.16448	13295.80706	12774.24675	12437.8346	13085.36138	11947.72934	11962.56101	13983.12511	13440.21394	11704.10417	13513.42485	12712.67952	12861.09214	14102.85228	14886.08025	14837.66136	12795.93267	13010.63249
"A0A087WWS7"	290.7625861	NA	196.55434	NA	NA	NA	NA	259.9163377	NA	NA	NA	NA	NA	212.1574998	NA	176.7922463	192.994915	NA	NA	NA	NA	207.8490762	234.6757497	273.1741684	NA	257.0968045	NA	125.5837504	227.4745236	238.4049189	NA	223.2467166	NA	191.9680888	NA	252.2441524	NA	NA	232.6335848	184.4210302	212.6194517	NA	NA	NA	NA	233.7028068	NA	186.7790577	209.7138182	232.9376585	NA	NA	194.6176732	299.0429491	NA	244.7743858	246.7971699	219.5743267	NA
"Q96FV9"	614.5725097	566.6619968	642.1370388	482.6965501	570.9233945	NA	585.6662499	574.4726901	524.2621381	623.4285599	565.2326579	600.2331525	522.0607175	619.9436106	590.5631462	575.4499128	912.1348715	603.1558249	523.305396	742.7482539	536.8107683	586.8101836	604.8797127	597.1279433	577.7669013	579.8661805	NA	561.9993168	636.2703956	548.9343961	593.9178114	589.8085245	600.2331525	493.3368406	591.1353863	645.1054756	487.5874858	635.2998572	535.4938697	593.9084273	534.3929296	572.6713386	535.8645091	604.9195008	530.6066657	556.2029928	622.6997696	562.051942	581.5564449	578.8412576	642.4668686	621.6835791	530.5228676	582.4948379	741.4659248	601.3310405	583.0946618	610.623463	628.2464905
"P63104"	200221.5567	220102.8357	201609.2648	206753.7778	205230.6545	202230.9066	200882.7017	185094.878	207959.5694	193400.3347	205131.7825	200618.8293	215000.8874	227326.4738	198069.3105	204042.3131	167410.4167	202059.5845	193531.7888	174451.4142	203126.3157	192621.7315	191667.9143	185114.268	210705.8118	197076.6002	206903.6654	201435.8408	197127.8056	200042.4109	219038.9072	192359.7891	200618.8293	269391.0002	189893.3337	210744.0397	203859.7649	192304.7283	200978.091	217020.8747	198731.7582	214411.5512	201985.1927	209998.5181	235840.571	197159.383	153639.0418	205870.828	193743.8184	190186.5527	224971.8631	235190.6006	227687.9254	203278.4316	195071.5749	184910.5272	204553.5185	208433.8289	198410.9029
"P32239"	196.4732459	NA	217.1173454	201.3621303	NA	255.8139542	NA	218.4171723	NA	NA	NA	229.3423966	NA	214.8781154	NA	NA	191.5003368	NA	NA	NA	211.2699691	230.0325662	219.8262285	209.5023228	183.8220904	213.1951175	206.4482185	216.8714113	224.6326364	NA	NA	222.4499002	229.3423966	218.4120068	199.9884795	185.1730177	NA	220.8234431	230.4928797	206.7919591	218.5486815	227.5659444	210.8367801	265.5493553	186.8652122	222.8193797	NA	217.3481904	221.0320198	193.9097732	NA	215.1492667	168.0697104	290.3091484	NA	162.178405	305.4525741	NA	204.3595085
"A0A087X2I1"	18251.10939	17801.1026	17453.78558	17634.17597	18136.88637	17825.93226	18001.37493	17254.8505	17994.82477	17107.40036	17767.45884	18934.1448	18537.69591	17515.48957	18911.53402	17679.59149	16673.15996	17741.84778	16872.123	17800.47144	16796.73788	17790.1858	17183.21687	17187.23905	19599.23178	15892.59749	18084.90849	17592.40202	17715.50347	16923.63894	17816.37957	17365.84026	18934.1448	16496.11972	17879.93972	17632.68833	17672.69978	17500.04155	17844.09987	17372.63949	17745.24423	16869.6876	17423.60672	17862.4139	17857.24533	18177.9379	15805.82109	17975.14362	17296.39091	17207.59398	17542.08371	20233.30957	17568.09356	17600.88629	18751.87204	16260.13325	17563.13415	18304.47452	17353.25619
"P05534"	156.5688197	94.23647747	NA	790.6562718	NA	NA	NA	NA	NA	NA	NA	141.5293613	NA	151.9483259	NA	163.3074384	161.5972524	122.7009124	NA	NA	178.7659067	189.1083317	199.1725427	181.8220111	169.3671677	1198.519241	NA	500.8238392	151.0102107	211.2380583	NA	173.0613464	141.5293613	NA	972.3900233	210.3468064	NA	204.1949395	191.5848912	180.6223046	508.0486987	NA	778.7089991	NA	188.4362817	161.9433334	NA	148.0036442	1082.221282	2351.746935	NA	134.9854509	140.9462005	154.5125817	NA	189.7430333	651.2863967	285.6582368	203.5283913
"P58546"	22010.25741	24147.85023	19484.50714	19809.21953	19566.00858	20065.25751	19762.00377	19776.96321	20980.60723	17330.60785	18993.65375	19546.92524	20116.45936	20524.06289	20050.73261	19891.85381	18713.02417	21576.53734	20223.12692	16104.84947	19683.52414	19376.9036	19019.6635	18936.23438	21509.61268	17660.13723	21254.34587	20077.13638	18950.24978	19719.68908	22555.50315	18971.42232	19546.92524	19962.15163	18409.13743	19383.0683	19984.57961	19122.89579	20046.16818	19750.80368	20113.05516	20819.94864	20326.92812	20048.33725	22578.88964	20067.19435	17197.02593	20011.6246	18408.49971	17914.68413	21637.8705	22720.55982	19513.85691	20073.9707	18216.18681	18843.42633	19249.43523	20516.59544	20375.27719
"Q9NVV5"	88.95934778	187.2167388	154.9988377	70.5698463	56.90621085	NA	253.4432979	108.241042	105.4524563	209.5248914	107.8025746	111.1443153	61.06821352	135.1165955	124.2153013	68.80670188	159.9332834	102.9914784	99.89963396	184.9904466	111.7699967	84.82078745	128.0417898	108.5572082	91.73268964	111.3679498	121.7215653	102.9979008	23.78019329	103.3411603	92.87025722	105.5299764	111.1443153	1157.01912	100.4016642	169.3664975	259.8555803	88.15291687	60.64682201	112.890022	88.06133297	99.47877186	126.2869798	110.4415323	86.37316582	110.9767824	131.067313	96.77587575	119.5031165	104.2982731	141.8944863	148.0851293	127.8886024	164.1533401	106.1998797	89.05105639	128.0091593	104.3469753	87.46345509
"Q9HA77"	5268.253595	6353.603852	6291.232728	6015.861243	4750.975973	5751.344723	6156.688864	5554.948908	5276.109191	6184.163519	6222.528943	5589.931641	5242.336519	6440.3859	6052.193648	5041.508421	5612.447952	6073.711653	6133.330303	6906.758842	6261.28	6107.669871	6152.60337	6507.969008	5422.969796	6617.033611	7089.896661	6015.510745	5671.468489	6185.701266	4243.838366	6647.468918	5589.931641	5441.598292	4882.66832	5529.673719	7066.816617	6196.120292	6828.987073	6140.031002	6210.67028	3599.359294	6512.480281	6552.844481	6320.235595	5957.036777	6256.390718	5980.519953	6826.258264	5704.387794	6814.710964	5876.419823	7032.01258	6943.372714	4575.482405	6090.009479	5823.853872	5843.119189	6369.804729
"Q9NZI2"	407.8297003	NA	427.8048801	340.9817469	497.8042576	421.4979067	NA	322.038032	NA	451.1581745	392.7260881	321.5911744	338.6369658	370.3088013	285.3718182	NA	NA	NA	360.6313989	530.8439265	393.8533259	448.608275	NA	423.854278	396.5643349	397.8730052	NA	399.9838009	360.2232344	NA	NA	395.9390345	321.5911744	285.7041285	359.3267494	351.3235929	455.8757839	372.9568421	415.4989849	351.3134812	NA	NA	358.6669297	NA	413.488742	NA	489.1830002	NA	455.8510178	388.6658775	NA	426.1615655	425.4111349	414.9267756	NA	403.9754291	377.5207362	413.2049305	387.3862074
"Q53T59"	2907.734161	2367.41144	2381.999502	2536.642235	2501.945338	2440.59033	2468.138042	2463.9858	2456.002249	2731.212111	2485.719618	2302.362927	2417.235934	2718.252381	2346.014978	2361.238598	2283.182284	2193.90318	2463.274233	2658.333249	2309.370297	2224.740771	2466.107133	2633.1421	2355.066283	2784.263158	2465.209677	2237.352292	2230.777769	2564.032536	2435.861754	2344.073212	2302.362927	1984.368422	2426.603926	2569.255863	2620.518716	2662.135388	2997.250959	2475.537092	2744.652536	2561.216879	2459.66255	2177.367541	2399.955691	2462.564652	2572.563807	2294.148439	2552.173602	2441.374371	2388.971716	2196.723055	2559.132246	2476.59683	2341.434075	2304.916517	2399.528458	2531.582592	2355.020268
"H0YGR4"	4319.268835	4509.464943	4364.881863	4871.126912	4577.247454	4340.132065	4676.776309	5331.738349	5182.313621	4356.852039	4721.862923	4557.775533	4376.783315	4505.025337	4594.805755	4394.611586	4480.315737	4522.131407	4493.709941	6694.215768	4263.243048	4564.799021	4579.614345	4593.71371	4683.242006	4335.596804	4656.887066	4497.116075	4690.458269	4726.948177	4748.042209	4880.327179	4557.775533	4548.043241	4658.315702	4518.638019	4995.664876	4727.917772	4415.092706	4612.682632	4591.341261	3834.30035	4551.756962	4361.632249	4614.86984	4642.136853	4612.136524	4430.81543	4552.926532	4289.050217	3886.031071	4475.109591	4533.550404	4575.345265	4473.787731	4827.846436	4219.562872	4928.191377	4654.058955
"P83436"	2929.491408	2819.428282	2745.462739	2530.338259	2776.181466	2630.135126	2581.71658	2721.353445	2423.401062	2557.668735	2908.286548	2940.972096	2791.931955	2786.290019	2920.975349	2655.798974	2353.740459	2973.550196	2589.416907	2714.663	2858.944361	2765.055186	2726.546388	2804.895408	2893.510462	2686.686262	2631.796292	2907.271868	2814.260664	2827.089326	2681.562886	2798.056595	2940.972096	3122.237445	2855.652801	2891.013787	3051.570069	2691.516233	2719.705079	2793.48614	2756.667459	2736.089768	3050.575504	2848.502038	2852.775537	2914.503997	2335.9652	2880.6272	3100.554709	2637.71985	3045.538185	2679.876877	2854.719858	2849.999265	2955.245726	2960.911179	2741.719913	2865.884773	2783.850926
"A5PKW4"	8901.823202	11501.65321	10187.19749	10660.63278	10651.83436	10937.45695	9992.760201	8577.425987	10851.14852	9698.667528	10390.55879	10265.56507	10589.43555	10354.28753	9752.712653	10040.16221	5802.297392	10165.89436	10107.88997	9096.875581	11034.46627	10171.01596	8665.995544	8921.092292	10335.63182	10047.41859	11289.90523	9789.18537	9990.387492	10425.3814	11994.56391	9957.09367	10265.56507	9850.8936	9920.448871	8791.927018	10380.66763	10137.93141	10057.36194	10186.1693	11220.5183	10711.6765	10830.24032	11562.02515	12396.65493	9627.785255	9761.140635	10293.61833	9586.760276	10419.75292	10899.56097	10100.06491	11466.84016	10168.58312	9181.730823	8048.906947	10291.28145	10533.11371	10356.82018
"Q05639"	105654.2492	107308.9939	98855.21798	109150.0207	102136.9323	114493.8696	106360.7155	98450.85529	110246.8318	108025.0743	100812.2594	102692.2151	105728.7944	108568.1991	106285.7041	100510.8404	116498.79	99492.00343	96632.9909	103078.7124	95010.55365	100031.508	106829.3345	101121.3899	100876.7144	101144.6467	103890.0854	108525.6718	95951.16899	101284.4625	102127.2169	102245.1748	102692.2151	141484.7229	100921.9653	105183.2994	100295.7698	103060.028	103347.4542	104179.8748	97538.50255	101657.6882	104716.5664	109527.9461	101821.6727	89618.14367	94874.75158	101873.6431	101879.6947	98089.76721	101786.5678	111780.1111	100952.508	100248.0016	102952.069	102976.7007	99524.79044	103422.4123	99843.48843
"Q5M9N0"	185.8651618	281.6127285	NA	NA	NA	NA	NA	NA	NA	328.5295222	285.1055383	NA	NA	229.782288	264.9738951	273.021701	222.9997249	253.8888793	259.9380868	NA	213.7286911	293.2855747	241.1565421	NA	NA	NA	NA	261.7148239	277.2511653	228.8643437	NA	NA	NA	NA	263.5738263	252.6193461	NA	NA	NA	259.1304859	282.3817187	NA	NA	NA	NA	376.7037651	380.2496689	255.015757	237.3162373	NA	NA	246.5729541	NA	291.3179824	NA	NA	426.1815491	213.2693093	207.0058242
"Q6IC98"	1991.414004	2086.048454	2022.077242	2012.887231	2111.37046	1981.968025	1965.969474	1899.301499	1969.994624	2151.16063	2005.878129	2184.13944	2035.234702	2007.298141	1917.855422	1993.937717	1713.685117	1886.177995	1980.169757	2019.357505	2104.092156	2064.755192	1998.747401	2009.857817	2014.00599	2098.640326	2189.535319	1832.996302	2021.401196	2030.581109	2357.509381	2105.69092	2184.13944	3098.429784	1939.012405	1818.750842	2007.011847	1974.939396	2092.336988	2042.333243	1999.201934	2206.491775	2114.629292	2104.662109	2169.469021	1975.896246	1972.450942	2083.364175	1912.613304	1995.104229	2407.283653	2023.056689	2084.856704	2016.685631	1811.589109	1876.728522	1995.502489	2001.57261	2071.33868
"A0A0B4J2D5"	48575.482	36526.27055	47711.72782	50526.99563	47555.39148	57327.64426	56443.1096	46516.95854	54737.61737	50359.48176	58369.80186	51371.7532	47017.88977	47599.84298	48736.59698	52860.53291	51549.71918	48438.57748	51672.45865	46243.8699	50856.57761	47873.94003	50936.28834	47383.94557	49006.74266	49677.71254	52303.4072	50398.07196	49485.18043	41984.88915	54208.33932	50551.6044	51371.7532	59329.26154	47361.48128	48158.24096	51134.72896	51673.84694	48668.55029	48700.08931	47133.66936	44030.43422	47987.46991	44155.25995	46685.16541	42392.30302	48892.89502	51858.9626	59405.5771	49239.60046	48514.63888	54136.99443	54023.75906	48819.13471	48731.18438	57062.96689	43516.35913	46976.33294	48886.28808
"Q12979"	41198.2035	47410.78993	45037.24026	43373.19425	44545.05132	42611.44478	40304.43782	41270.6497	41144.6641	41664.67378	44686.86717	43736.72717	43452.14582	45553.44004	37029.28247	42799.17613	20861.40345	46004.21882	42017.81811	39912.91553	45721.26075	43422.4741	42136.40885	41816.52135	43299.72875	43766.91923	47146.09452	43328.62894	43010.09131	44776.95594	50080.77408	41962.23093	43736.72717	50860.50071	41445.90806	43035.6207	45038.48128	43640.40376	42825.55808	46266.15914	46021.9497	45309.12699	43691.25753	43237.95259	47233.63662	43635.75285	39858.49208	45827.85758	41087.61302	42045.12475	48601.81124	45861.2837	48465.49779	42949.69311	41167.06591	40666.96255	42369.73183	46204.24613	44077.00896
"Q14624-2"	102.4570059	NA	158.42177	NA	105.4982029	72.60728652	131.5008345	243.5666307	NA	90.3060012	92.59427365	NA	135.2426227	50.80451311	141.3651165	100.0894115	NA	NA	124.6588247	NA	124.4847687	120.1219422	150.0889148	NA	NA	NA	88.70909722	111.8121313	69.17875056	113.0791128	87.30276401	NA	NA	559.2091442	179.8862594	193.8051865	111.2289335	NA	91.37263858	210.2287298	NA	88.9986376	87.60246635	143.2473732	132.4708207	NA	123.0155568	NA	135.6404517	93.45545587	109.1274921	67.08568807	116.8156682	NA	109.3705974	NA	128.2178657	66.84067303	NA
"P13929"	9102.350773	9772.004829	9818.927636	10291.22942	9370.399497	15124.43593	9360.734447	9158.191314	10006.16349	9077.359911	10040.38494	10416.14517	10619.93568	9373.513138	10823.36577	10872.04181	12653.88809	11766.39641	10258.03254	9524.801104	8590.64819	8646.54278	8886.56141	9282.397635	9140.085378	11383.70249	7272.651436	9248.175196	9572.783249	7952.710963	9901.292456	5103.758942	10416.14517	12029.01448	10667.14736	8842.516896	9302.816289	8546.223051	10011.66311	10931.60928	9811.1012	10556.52615	9839.236166	9068.815442	9187.939519	8535.013606	9447.576546	8946.992207	8012.75327	9238.581569	8475.525258	8109.445369	8858.569231	8217.469959	9165.913305	9329.286076	9226.805383	9174.395406	8717.60048
