Var1	Var2	formulas	Var4	ADpresence	c1	c2	c3	NCIpresence	ADperc	NCIperc	presenceRatio
MAR01401		prostaglandin A1[c] <=> prostaglandin C1[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR01787		26-hydroxycholesterol[r] + NAD+[r] => 7alpha-hydroxycholest-4-en-3-one[r] + H+[r] + NADH[r]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR04769		6 H+[c] + uroporphyrin I[c] <=> uroporphyrinogen III[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR04919		CO2[c] <=> CO2[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06105		GSH[c] + HCO3-[c] + thromboxane B2[e] <=> GSH[e] + HCO3-[e] + thromboxane B2[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06135		dehydroepiandrosterone sulfate[e] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] <=> dehydroepiandrosterone sulfate[c] + HCO3-[e] + S-glutathionyl-ethacrynic acid[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06141		HCO3-[c] + LTD4[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + LTD4[c] + S-glutathionyl-ethacrynic acid[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06146		HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + thromboxane B2[e] <=> HCO3-[e] + S-glutathionyl-2-4-dinitrobenzene[e] + thromboxane B2[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06161		bilirubin-monoglucuronoside[e] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] <=> bilirubin-monoglucuronoside[c] + HCO3-[e] + S-glutathionyl-2-4-dinitrobenzene[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06170		HCO3-[c] + prostaglandin B1[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin B1[c] + S-glutathionyl-2-4-dinitrobenzene[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06182		HCO3-[c] + prostaglandin D1[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin D1[c] + S-glutathionyl-2-4-dinitrobenzene[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06183		HCO3-[c] + prostaglandin D1[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin D1[c] + S-glutathionyl-ethacrynic acid[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06187		glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin D3[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin D3[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06189		HCO3-[c] + prostaglandin D3[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin D3[c] + S-glutathionyl-ethacrynic acid[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06196		glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin F1alpha[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin F1alpha[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06203		HCO3-[c] + prostaglandin F2beta[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin F2beta[c] + S-glutathionyl-2-4-dinitrobenzene[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06204		HCO3-[c] + prostaglandin F2beta[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin F2beta[c] + S-glutathionyl-ethacrynic acid[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06269		prostaglandin E3[c] <=> prostaglandin E3[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR09641		sphingosine[c] <=> sphingosine[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR01994		11-deoxycortisol[c] => 11-deoxycortisol[m]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR08093		2-oxo-3-methylvalerate[c] + H+[c] => 2-oxo-3-methylvalerate[m] + H+[m]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR08731		sarcosine[c] <=> sarcosine[m]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR03948		isopentenyl-pPP[c] <=> isopentenyl-pPP[x]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR04924		CO2[c] <=> CO2[x]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR06388		Pi[r] + PPi[c] <=> Pi[c] + PPi[r]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR00045	3-Methyl-2-Oxobutanoate Mitochondrial Transport via Proton Symport	3-methyl-2-oxobutyrate[c] + H+[c] => 3-methyl-2-oxobutyrate[m] + H+[m]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR01561	Fatty Acid Intracellular Transport	octanoyl-CoA[c] <=> octanoyl-CoA[x]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR01647	Transport of Pristanoyl Coenzyme A, Peroxisomal	Pristanoyl Coenzyme A[x] <=> Pristanoyl Coenzyme A[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR03836		prostaglandin J2[r] <=> delta-12-prostaglandin J2[r]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR09826	Transport of Dimethylglycine	dimethylglycine[e] <=> dimethylglycine[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR09837	 Transport of UDP-Glucuronate	UDP-glucuronate[e] <=> UDP-glucuronate[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR11321	UDP-Glucuronosyltransferase 1-10 Precursor, Cytosol	bilirubin[c] + UDP-glucuronate[c] <=> bilirubin-monoglucuronoside[c] + UDP[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR11363	Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial	PGP-CL pool[m] <=> PGP-CL pool[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR11371	Transport of Phosphatidylglycerol, Endoplasmatic Reticulum	PG-CL pool[m] <=> PG-CL pool[c]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR11928	Assumed Passive Diffusion into Extracellular Space	uroporphyrin I[c] <=> uroporphyrin I[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR11941	Assumed Passive Diffusion into Extracellular Space	D-xylulose[c] <=> D-xylulose[e]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR12125	Catalase	2 H2O2[r] => 2 H2O[r] + O2[r]	161	93	0.973684210526316	1	0.9	68	0.98936170212766	0.971428571428571	1.01846057571965
MAR08610	L-proline:(acceptor) oxidoreductase	FAD[c] + proline[c] => 1-pyrroline-5-carboxylate[c] + FADH2[c] + H+[c]	153	92	0.973684210526316	1	0.85	61	0.978723404255319	0.871428571428571	1.12312521799791
MAR07813	Bilirubin Di-Glucuronide Production	bilirubin-monoglucuronoside[r] + UDP-glucuronate[r] => bilirubin-bisglucuronoside[r] + UDP[r]	153	92	0.973684210526316	1	0.85	61	0.978723404255319	0.871428571428571	1.12312521799791
MAR08366		ATP[c] + N-acetylgalactosamine[c] => ADP[c] + H+[c] + N-acetylgalactosamine-1-phosphate[c]	154	92	0.973684210526316	1	0.85	62	0.978723404255319	0.885714285714286	1.10501029512697
MAR08367		ITP[c] + N-acetylgalactosamine[c] => H+[c] + IDP[c] + N-acetylgalactosamine-1-phosphate[c]	156	92	0.973684210526316	1	0.85	64	0.978723404255319	0.914285714285714	1.07047872340426
MAR05275		809 ATP[c] + 1618 H2O[c] + plasminogen[c] => 809 ADP[c] + 37 alanine[c] + 42 arginine[c] + 40 asparagine[c] + 36 aspartate[c] + 48 cysteine[c] + 56 glutamate[c] + 31 glutamine[c] + 62 glycine[c] + 810 H+[c] + 24 histidine[c] + 22 isoleucine[c] + 48 leucine[c] + 49 lysine[c] + 11 methionine[c] + 21 phenylalanine[c] + 809 Pi[c] + 69 proline[c] + 56 serine[c] + 61 threonine[c] + 19 tryptophan[c] + 30 tyrosine[c] + 48 valine[c]	156	92	0.973684210526316	1	0.85	64	0.978723404255319	0.914285714285714	1.07047872340426
MAR05206		apoA1[c] <=> apoA1[e]	156	92	0.973684210526316	1	0.85	64	0.978723404255319	0.914285714285714	1.07047872340426
MAR09112	Transport of Phosphoenolpyruvate	HCO3-[e] + PEP[c] <=> HCO3-[c] + PEP[e]	157	92	0.973684210526316	1	0.85	65	0.978723404255319	0.928571428571429	1.05400981996727
MAR05281		apoE[c] + 316 ATP[c] + 632 H2O[c] => 316 ADP[c] + 39 alanine[c] + 34 arginine[c] + asparagine[c] + 11 aspartate[c] + 2 cysteine[c] + 40 glutamate[c] + 32 glutamine[c] + 18 glycine[c] + 320 H+[c] + 2 histidine[c] + 2 isoleucine[c] + 41 leucine[c] + 13 lysine[c] + 8 methionine[c] + 4 phenylalanine[c] + 316 Pi[c] + 8 proline[c] + 14 serine[c] + 12 threonine[c] + 8 tryptophan[c] + 4 tyrosine[c] + 24 valine[c]	158	92	0.973684210526316	1	0.85	66	0.978723404255319	0.942857142857143	1.03803997421019
MAR06213		HCO3-[c] + prostaglandin I2[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin I2[c] + S-glutathionyl-ethacrynic acid[e]	158	92	0.973684210526316	1	0.85	66	0.978723404255319	0.942857142857143	1.03803997421019
MAR08351		L-gulonate[r] => L-gulonate[c]	158	92	0.973684210526316	1	0.85	66	0.978723404255319	0.942857142857143	1.03803997421019
MAR01012	Fatty Acyl Coenzyme A Synthase (N-C10:0CoA)	3 H+[c] + malonyl-CoA[c] + 2 NADPH[c] + octanoyl-CoA[c] => CO2[c] + CoA[c] + decanoyl-CoA[c] + H2O[c] + 2 NADP+[c]	158	92	0.973684210526316	1	0.85	66	0.978723404255319	0.942857142857143	1.03803997421019
MAR01822	Vitamin D3 Transport from Mitochondria	vitamin D3[m] <=> vitamin D3[c]	158	92	0.973684210526316	1	0.85	66	0.978723404255319	0.942857142857143	1.03803997421019
MAR10383	Transport of Linoleyl Carnitine, Diffusion	linoleic-carnitine[c] <=> linoleic-carnitine[e]	158	92	0.973684210526316	1	0.85	66	0.978723404255319	0.942857142857143	1.03803997421019
MAR07703	glycolate:oxygen 2-oxidoreductase	glycolate[c] + O2[c] => glyoxalate[c] + H2O2[c]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR08549		H2O[c] + leukotriene F4[c] <=> glutamate[c] + leukotriene E4[c]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR08552		H2O[c] + LTD4[c] <=> glycine[c] + leukotriene E4[c]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR01402		prostaglandin B1[c] <=> prostaglandin C1[c]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR01592		7alpha,12alpha-dihydroxycholest-4-en-3-one[r] + ATP[r] + H2O[r] => 7alpha,12alpha-dihydroxycholest-4-en-3-one[c] + ADP[r] + H+[r] + Pi[r]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR06194		HCO3-[c] + prostaglandin E3[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin E3[c] + S-glutathionyl-2-4-dinitrobenzene[e]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR00054	Cholesterol Precursor Intracellular Transport	provitamin D3[r] <=> provitamin D3[c]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR01438	Transport of Trans-Hexadec-2-Enoyl Coenzyme A	(2E)-hexadecenoyl-CoA[c] <=> (2E)-hexadecenoyl-CoA[x]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR03599		H+[c] + L-dopachrome[c] + NADH[c] <=> 2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c] + NAD+[c]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR10389	Transport of Myo-Inositol 1-Phosphate, Proton Symport	H+[e] + inositol-1-phosphate[e] <=> H+[c] + inositol-1-phosphate[c]	159	92	0.973684210526316	1	0.85	67	0.978723404255319	0.957142857142857	1.02254684026675
MAR04766	UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific)	bilirubin[r] + 2 UDP-glucuronate[r] => bilirubin-bisglucuronoside[r] + 2 UDP[r]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR01857		2 ATP[x] + 2 H2O[x] + taurocholate[x] => 2 ADP[x] + 2 H+[x] + 2 Pi[x] + taurocholate[e]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR01861		2 ATP[x] + 2 H2O[x] + taurochenodeoxycholate[x] => 2 ADP[x] + 2 H+[x] + 2 Pi[x] + taurochenodeoxycholate[e]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR06364		deoxycytidine[e] + 2 Na+[e] => deoxycytidine[c] + 2 Na+[c]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR08631		bilirubin-bisglucuronoside[e] + HCO3-[c] => bilirubin-bisglucuronoside[c] + HCO3-[e]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR08145		LacCer pool[c] <=> LacCer pool[g]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR04765		bilirubin[c] <=> bilirubin[r]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR11250	Transport of Acetyl Carnitine	O-acetylcarnitine[e] <=> O-acetylcarnitine[c]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR11254	Transport of Dodecanedioyl Carnitine	Dodecanedioyl Carnitine[e] <=> Dodecanedioyl Carnitine[c]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR11319	Thiamine Monophosphate Transport (Passive - Red Blood Cell)	thiamin-P[e] <=> thiamin-P[c]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR11849	Transport of 3Beta-Hydroxyandrost-5-En-17-One	ATP[c] + dehydroepiandrosterone[c] + H2O[c] => ADP[c] + H+[c] + Pi[c] + dehydroepiandrosterone[e]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR12055	Endocytosis of Glucosylceramide	ATP[g] + glucosylceramide pool[e] + H2O[g] => ADP[g] + glucosylceramide pool[g] + H+[g] + Pi[g]	160	92	0.973684210526316	1	0.85	68	0.978723404255319	0.971428571428571	1.00750938673342
MAR06500		alpha-tocopheryl hydroquinone[c] + ubiquinone[m] <=> alpha-tocopheryl quinone[c] + ubiquinol[m]	152	91	0.973684210526316	0.96969696969697	0.85	61	0.968085106382979	0.871428571428571	1.11091733519358
MAR03047		alpha-tocopheryl hydroquinone[c] + ubiquinone[c] <=> alpha-tocopheryl quinone[c] + ubiquinol[c]	152	91	0.973684210526316	0.96969696969697	0.85	61	0.968085106382979	0.871428571428571	1.11091733519358
MAR04887		H2O[c] => H2O[l]	154	91	0.973684210526316	0.96969696969697	0.85	63	0.968085106382979	0.9	1.07565011820331
MAR09927	Transport of Creatine Phosphate, Extracellular (Assumed Diffusion)	creatine-phosphate[c] <=> creatine-phosphate[e]	154	91	0.973684210526316	0.96969696969697	0.85	63	0.968085106382979	0.9	1.07565011820331
MAR03746		3-methyl-2-oxobutyrate[c] <=> 3-methyl-2-oxobutyrate[m]	155	91	0.973684210526316	0.96969696969697	0.85	64	0.968085106382979	0.914285714285714	1.05884308510638
MAR09959	Transport of Linoleyl Carnitine, Sodium Symport	linoleic-carnitine[c] + Na+[c] <=> Na+[e] + linoleic-carnitine[e]	156	91	0.973684210526316	0.96969696969697	0.85	65	0.968085106382979	0.928571428571429	1.04255319148936
MAR01717		chenodeoxycholoyl-CoA[c] <=> chenodeoxycholoyl-CoA[x]	157	91	0.973684210526316	0.96969696969697	0.85	66	0.968085106382979	0.942857142857143	1.02675693101225
MAR06139		glutathionyl-leukotriene C4[c] + HCO3-[c] + LTD4[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + LTD4[c]	157	91	0.973684210526316	0.96969696969697	0.85	66	0.968085106382979	0.942857142857143	1.02675693101225
MAR05115		phenylalanine[c] + H+[i] => H+[m] + phenylalanine[m]	157	91	0.973684210526316	0.96969696969697	0.85	66	0.968085106382979	0.942857142857143	1.02675693101225
MAR10021	Transport of Taurodeoxycholate, Antiport with Bicarbonate	HCO3-[e] + taurodeoxycholate[c] <=> HCO3-[c] + taurodeoxycholate[e]	157	91	0.973684210526316	0.96969696969697	0.85	66	0.968085106382979	0.942857142857143	1.02675693101225
MAR07292		glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[r] + H2O[r] => glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + mannose[r]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR01323		prostaglandin B2[c] <=> prostaglandin C2[c]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR06193		glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin E3[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin E3[c]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR06212		HCO3-[c] + prostaglandin I2[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin I2[c] + S-glutathionyl-2-4-dinitrobenzene[e]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR06251		LTD4[c] <=> LTD4[e]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR03946		H2O2[c] <=> H2O2[m]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR07897		ITP[c] <=> ITP[m]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR02477	Utilized Transport	dihomo-gamma-linolenate[r] + L-carnitine[c] => dihomo-gamma-linolenate[c] + L-carnitine[r]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR11882	Transport of 25-Hydroxycholesterol, Endoplasmatic Reticulum, within Lipoproteins	25-hydroxycholesterol[r] => 25-hydroxycholesterol[c]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR11883	Transport of 25-Hydroxycholesterol, Extracellular Space, within Lipoproteins	25-hydroxycholesterol[c] => 25-hydroxycholesterol[e]	158	91	0.973684210526316	0.96969696969697	0.85	67	0.968085106382979	0.957142857142857	1.01143220069863
MAR02393		(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	159	91	0.973684210526316	0.96969696969697	0.85	68	0.968085106382979	0.971428571428571	0.996558197747184
MAR00175		octanoyl-CoA[c] <=> octanoyl-CoA[m]	159	91	0.973684210526316	0.96969696969697	0.85	68	0.968085106382979	0.971428571428571	0.996558197747184
MAR04904		O2[c] <=> O2[n]	159	91	0.973684210526316	0.96969696969697	0.85	68	0.968085106382979	0.971428571428571	0.996558197747184
MAR11276	Transport of L-Palmitoylcarnitine	L-palmitoylcarnitine[e] <=> L-palmitoylcarnitine[c]	159	91	0.973684210526316	0.96969696969697	0.85	68	0.968085106382979	0.971428571428571	0.996558197747184
MAR08368	UTP:N-acetyl-alpha-D-galactosamine-1-phosphate uridylyltransferase	H+[c] + N-acetylgalactosamine-1-phosphate[c] + UTP[c] => PPi[c] + UDP-N-acetyl-D-galactosamine[c]	148	90	0.973684210526316	0.939393939393939	0.85	58	0.957446808510638	0.828571428571429	1.15553925165077
MAR01306		prostaglandin G2[c] <=> prostaglandin G2[r]	151	90	0.973684210526316	0.939393939393939	0.85	61	0.957446808510638	0.871428571428571	1.09870945238926
MAR08245		H2O[c] + SM pool[c] => sphingosylphosphorylcholine[c] + fatty acid pool[c]	152	90	0.973684210526316	0.939393939393939	0.85	62	0.957446808510638	0.885714285714286	1.08098833218943
MAR00221	Lipid, Flip-Flop Intracellular Transport	3alpha,7alpha-dihydroxy-5beta-cholestanate[m] <=> 3alpha,7alpha-dihydroxy-5beta-cholestanate[x]	155	90	0.973684210526316	0.939393939393939	0.85	65	0.957446808510638	0.928571428571429	1.03109656301146
MAR03840	Leukotriene-B4 20-Monooxygenase	10,11-dihydro-12-epi-LTB4[c] + H+[c] + NADPH[c] + O2[c] => 20-OH-10,11-dihydro-LTB4[c] + H2O[c] + NADP+[c]	155	90	0.973684210526316	0.939393939393939	0.85	65	0.957446808510638	0.928571428571429	1.03109656301146
MAR07977		20alpha-hydroxy-4-pregnen-3-one[c] <=> 20alpha-hydroxy-4-pregnen-3-one[e]	157	90	0.973684210526316	0.939393939393939	0.85	67	0.957446808510638	0.957142857142857	1.00031756113052
MAR11270	Transport of Palmitoleoyl-Carnitine	palmitoleoyl-carnitine[e] <=> palmitoleoyl-carnitine[c]	157	90	0.973684210526316	0.939393939393939	0.85	67	0.957446808510638	0.957142857142857	1.00031756113052
MAR12460	uptake of allopurinol by the enterocytes	H+[e] + allopurinol[e] => H+[c] + allopurinol[c]	157	90	0.973684210526316	0.939393939393939	0.85	67	0.957446808510638	0.957142857142857	1.00031756113052
MAR06673		13-cis-retinal[r] <=> retinal[r]	150	89	0.973684210526316	0.909090909090909	0.85	61	0.946808510638298	0.871428571428571	1.08650156958493
MAR02432	Utilized Transport	L-carnitine[r] + stearidonic acid[c] <=> L-carnitine[c] + stearidonic acid[r]	150	89	0.973684210526316	0.909090909090909	0.85	61	0.946808510638298	0.871428571428571	1.08650156958493
MAR10387	Transport of Lathosterol, Diffusion	lathosterol[c] <=> lathosterol[e]	152	89	0.973684210526316	0.909090909090909	0.85	63	0.946808510638298	0.9	1.05200945626478
MAR01322		prostaglandin A2[c] <=> prostaglandin C2[c]	153	89	0.973684210526316	0.909090909090909	0.85	64	0.946808510638298	0.914285714285714	1.03557180851064
MAR02474	Utilized Transport	L-carnitine[c] + linolenate[r] => L-carnitine[r] + linolenate[c]	154	89	0.973684210526316	0.909090909090909	0.85	65	0.946808510638298	0.928571428571429	1.01963993453355
MAR05260		antichymotrypsin[c] + 422 ATP[c] + 844 H2O[c] => 422 ADP[c] + 34 alanine[c] + 16 arginine[c] + 19 asparagine[c] + 25 aspartate[c] + 3 cysteine[c] + 29 glutamate[c] + 17 glutamine[c] + 16 glycine[c] + 434 H+[c] + 9 histidine[c] + 20 isoleucine[c] + 59 leucine[c] + 26 lysine[c] + 14 methionine[c] + 25 phenylalanine[c] + 422 Pi[c] + 16 proline[c] + 30 serine[c] + 29 threonine[c] + 3 tryptophan[c] + 9 tyrosine[c] + 24 valine[c]	155	89	0.973684210526316	0.909090909090909	0.85	66	0.946808510638298	0.942857142857143	1.00419084461638
MAR05268		apoC1[c] + 82 ATP[c] + 164 H2O[c] => 82 ADP[c] + 5 alanine[c] + 4 arginine[c] + asparagine[c] + 4 aspartate[c] + 8 glutamate[c] + 3 glutamine[c] + 3 glycine[c] + 81 H+[c] + 4 isoleucine[c] + 12 leucine[c] + 9 lysine[c] + 2 methionine[c] + 4 phenylalanine[c] + 82 Pi[c] + 4 proline[c] + 9 serine[c] + 3 threonine[c] + tryptophan[c] + 7 valine[c]	155	89	0.973684210526316	0.909090909090909	0.85	66	0.946808510638298	0.942857142857143	1.00419084461638
MAR11445	Transport 3-Methoxy-4-Hydroxymandelate, Extracellular	vanillylmandelate[c] => vanillylmandelate[e]	155	89	0.973684210526316	0.909090909090909	0.85	66	0.946808510638298	0.942857142857143	1.00419084461638
MAR06168		HCO3-[c] + prostaglandin A2[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin A2[c] + S-glutathionyl-ethacrynic acid[e]	156	89	0.973684210526316	0.909090909090909	0.85	67	0.946808510638298	0.957142857142857	0.989202921562401
MAR09968	Transport of 3- (4-Hydroxyphenyl)Lactate	4-hydroxyphenyllactate[c] + H+[c] <=> H+[e] + 4-hydroxyphenyllactate[e]	156	89	0.973684210526316	0.909090909090909	0.85	67	0.946808510638298	0.957142857142857	0.989202921562401
MAR10359	Transport of Glycerol-2-Phosphate	2 H+[c] + Glycerol 2-Phosphate[c] <=> 2 H+[e] + Glycerol 2-Phosphate[e]	144	88	0.947368421052632	0.909090909090909	0.85	56	0.936170212765957	0.8	1.17021276595745
MAR09770		dihomo-gamma-linolenate[l] => dihomo-gamma-linolenate[c]	148	88	0.947368421052632	0.909090909090909	0.85	60	0.936170212765957	0.857142857142857	1.09219858156028
MAR09989	Transport of Cholesta-5, 7-Dien-3Beta-Ol, Diffusion	provitamin D3[c] <=> provitamin D3[e]	148	88	0.947368421052632	0.909090909090909	0.85	60	0.936170212765957	0.857142857142857	1.09219858156028
MAR12192	UDP-Glucuronosyltransferase (UGT) ER (deoxycholic acid)	3alpha,12alpha-dihydroxy-5beta-cholanate[r] + UDP-glucuronate[r] => UDP[r] + Deoxycholic acid-3glucuronide, CDA-3G[r]	148	88	0.947368421052632	0.909090909090909	0.85	60	0.936170212765957	0.857142857142857	1.09219858156028
MAR12194	Glucuronidated Compound Transport (DCA-3G)	Deoxycholic acid-3glucuronide, CDA-3G[c] <=> Deoxycholic acid-3glucuronide, CDA-3G[r]	148	88	0.947368421052632	0.909090909090909	0.85	60	0.936170212765957	0.857142857142857	1.09219858156028
